ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
103720,John Ruuka,M,20,164,64,Kiribati,KIR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 100 metres,NA
103794,Neil Ryan,M,28,NA,NA,Ireland,IRL,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 100 metres,NA
103958,Hassan Saaid,M,24,157,60,Maldives,MDV,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 100 metres,NA
103992,"Theodorus Antoon ""Theo"" Saat",M,24,NA,NA,Netherlands,NED,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 100 metres,NA
104109,Sitthixay Sacpraseuth,M,33,165,60,Laos,LAO,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 100 metres,NA
104132,Hamed Habib Sadeq,M,24,165,70,Kuwait,KUW,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 100 metres,NA
104180,Sultan Saeed,M,28,162,61,Maldives,MDV,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 100 metres,NA
104231,Sean Nana A. K. Safo-Antwi,M,25,171,69,Ghana,GHA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 100 metres,NA
104313,inasi ahingiray,M,22,NA,NA,Turkey,TUR,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 100 metres,NA
104360,Jaysuma Saidy Ndure,M,20,191,73,Gambia,GAM,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 100 metres,NA
104360,Jaysuma Saidy Ndure,M,24,191,73,Norway,NOR,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 100 metres,NA
104360,Jaysuma Saidy Ndure,M,28,191,73,Norway,NOR,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 100 metres,NA
104383,Juan Luis Sainfleur Hernndez,M,22,175,75,Dominican Republic,DOM,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 100 metres,NA
104496,Adam Hassan Sakak,M,27,165,70,Sudan,SUD,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 100 metres,NA
104501,Rytis Sakalauskas,M,25,185,83,Lithuania,LTU,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 100 metres,NA
104531,Aristidis Sakellariou,M,25,NA,NA,Greece,GRE,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 100 metres,NA
104614,Jihad Caissar Salame,M,26,176,73,Lebanon,LIB,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,NA
104621,Aldo Salandra Bove,M,26,176,78,El Salvador,ESA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 100 metres,NA
104666,Antonio Manuel Salcedo,M,23,NA,NA,Philippines,PHI,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 100 metres,NA
104786,D. Ali Salman,M,NA,NA,NA,Iraq,IRQ,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 100 metres,NA
104800,Moustafa Kamel Salmi,M,23,175,73,Algeria,ALG,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,NA
104954,Emilio Vladimir Samayoa Oliva,M,20,171,60,Guatemala,GUA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 100 metres,NA
105027,Samphon Mao,M,22,173,67,Cambodia,CAM,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 100 metres,NA
105113,Levan Sanadze,M,23,174,70,Soviet Union,URS,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 100 metres,NA
105192,Jos Domingo Snchez,M,25,NA,NA,Colombia,COL,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 100 metres,NA
105193,Jos Luis Snchez Paraso,M,26,170,62,Spain,ESP,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 100 metres,NA
105292,Antonio Sande,M,27,NA,NA,Argentina,ARG,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 100 metres,NA
105391,Clive Sands,M,23,185,88,Bahamas,BAH,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 100 metres,NA
105395,"Michael ""Mike"" Sands",M,19,183,76,Bahamas,BAH,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 100 metres,NA
105395,"Michael ""Mike"" Sands",M,23,183,76,Bahamas,BAH,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 100 metres,NA
105403,Nils Gottfrid Sandstrm,M,26,NA,NA,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 100 metres,NA
105407,Eric Roy Sandstrom,M,25,174,65,Great Britain,GBR,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 100 metres,NA
105434,Julius Sang,M,22,175,69,Kenya,KEN,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 100 metres,NA
105457,Daniel Ren Claude Sangouma,M,27,187,84,France,FRA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 100 metres,NA
105469,Shanahan Sakofalefatu Sanitoa,M,19,NA,NA,American Samoa,ASA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 100 metres,NA
105477,Arun Sankosik,M,27,NA,NA,Thailand,THA,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 100 metres,NA
105489,Su Wai'bou Sanneh,M,17,167,80,Gambia,GAM,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 100 metres,NA
105489,Su Wai'bou Sanneh,M,21,167,80,Gambia,GAM,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 100 metres,NA
105508,Idrissa Sanou,M,23,188,88,Burkina Faso,BUR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 100 metres,NA
105508,Idrissa Sanou,M,27,188,88,Burkina Faso,BUR,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 100 metres,NA
105508,Idrissa Sanou,M,31,188,88,Burkina Faso,BUR,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 100 metres,NA
105650,Rafael Antonio Santos Cisneros,M,24,165,63,El Salvador,ESA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 100 metres,NA
105690,Vladislav Vladimirovich Sapeya,M,25,174,73,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 100 metres,NA
105799,Toivo Kalervo Sariola,M,22,179,68,Finland,FIN,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 100 metres,NA
105863,Andrew Sartee,M,23,168,61,Liberia,LBR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 100 metres,NA
105865,Alain Sarteur,M,26,177,77,France,FRA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 100 metres,NA
105911,Kichizo Sasaki,M,24,NA,NA,Japan,JPN,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 100 metres,NA
106265,Vitaly Anatolyevich Savin,M,22,184,95,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,NA
106265,Vitaly Anatolyevich Savin,M,26,184,95,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 100 metres,NA
106265,Vitaly Anatolyevich Savin,M,30,184,95,Kazakhstan,KAZ,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 100 metres,NA
106648,"Friedrich ""Fritz"" Schedl",M,NA,NA,NA,Austria,AUT,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's 100 metres,NA
106718,Hartmut Schelter,M,25,176,73,East Germany,GDR,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 100 metres,NA
106809,Poul Christian Schiang,M,19,NA,NA,Denmark,DEN,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's 100 metres,NA
106822,William Anthony Schick,M,24,183,68,United States,USA,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's 100 metres,NA
106960,Sren Schlegel,M,19,180,74,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 100 metres,NA
107090,Eugen Stahl Schmidt,M,34,NA,NA,Denmark,DEN,1896 Summer,1896,Summer,Athina,Athletics,Athletics Men's 100 metres,NA
107160,Karl-Peter Schmidtke,M,22,171,67,West Germany,FRG,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 100 metres,NA
107175,Georges Schmit,M,23,NA,NA,Luxembourg,LUX,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 100 metres,NA
107302,Willy Schneider,M,22,NA,NA,Switzerland,SUI,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 100 metres,NA
107365,Robert Schffthaler,M,NA,NA,NA,Austria,AUT,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's 100 metres,NA
107393,Jackson Volney Scholz,M,23,172,61,United States,USA,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 100 metres,NA
107393,Jackson Volney Scholz,M,27,172,61,United States,USA,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's 100 metres,Silver
107419,"Erich Eduard ""Edi"" Schnecker",M,23,NA,NA,Austria,AUT,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 100 metres,NA
107584,Ern Schubert,M,18,NA,NA,Hungary,HUN,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's 100 metres,NA
107728,Heinz Schumann,M,28,179,76,Germany,GER,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 100 metres,NA
107755,Robert Schurrer,M,22,NA,NA,France,FRA,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's 100 metres,NA
107868,Richard Schwarz,M,22,NA,NA,Russia,RUS,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's 100 metres,NA
108054,Francesco Scuderi,M,22,171,70,Italy,ITA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 100 metres,NA
108110,Moumi Sbergu,M,22,180,NA,Chad,CHA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 100 metres,NA
108110,Moumi Sbergu,M,30,180,NA,Chad,CHA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 100 metres,NA
108111,"Louis Joseph ""Lou"" Sebert",M,21,180,NA,Canada,CAN,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 100 metres,NA
108143,Charles-Louis Seck,M,19,167,70,Senegal,SEN,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 100 metres,NA
108143,Charles-Louis Seck,M,23,167,70,Senegal,SEN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,NA
108143,Charles-Louis Seck,M,27,167,70,Senegal,SEN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 100 metres,NA
108202,Fritz Seeger,M,24,NA,NA,Switzerland,SUI,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 100 metres,NA
108227,David Hugh Segal,M,19,179,67,Great Britain,GBR,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 100 metres,NA
108733,Amru Ibrahim Mostafa Seoud,M,26,178,70,Egypt,EGY,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 100 metres,NA
108859,"Edgardo Antonio ""Tony"" Serpas Rodas",M,26,175,73,El Salvador,ESA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 100 metres,NA
108872,Juan Serrahima Bofill,M,22,NA,NA,Spain,ESP,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 100 metres,NA
108909,"Alexandre Louis ""Alex"" Servais",M,24,NA,NA,Luxembourg,LUX,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 100 metres,NA
108993,Oto Seviko,M,NA,NA,NA,Latvia,LAT,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's 100 metres,NA
109018,"Abdoulaye ""Abdou"" Sye Papa",M,26,174,68,France,FRA,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 100 metres,NA
109100,Emad El-Din Shafei,M,20,NA,NA,Egypt,EGY,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 100 metres,NA
109112,Ahmed Shageef,M,21,166,65,Maldives,MDV,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 100 metres,NA
109116,Iftikhar Shah,M,20,168,65,Pakistan,PAK,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 100 metres,NA
109116,Iftikhar Shah,M,24,168,65,Pakistan,PAK,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 100 metres,NA
109204,Mohammad Shamsuddin,M,20,175,60,Bangladesh,BAN,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 100 metres,NA
109272,Ali Shareef,M,29,176,62,Maldives,MDV,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 100 metres,NA
109313,Robert Cameron Sharp,M,22,182,77,Great Britain,GBR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 100 metres,NA
109330,"Michael ""Mike"" Sharpe",M,20,176,72,Bermuda,BER,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 100 metres,NA
109331,"Anthony ""Tony"" Sharpe",M,23,178,73,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 100 metres,NA
109447,Bothloko Shebe,M,20,178,65,Lesotho,LES,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 100 metres,NA
109486,Abdul Hadi Shekaib,M,20,178,68,Afghanistan,AFG,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 100 metres,NA
109607,"Nathaniel Alden ""Nate"" Sherman",M,20,185,75,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 100 metres,NA
109633,Mark Dennis Sherwin,M,22,180,72,Cook Islands,COK,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 100 metres,NA
109633,Mark Dennis Sherwin,M,26,180,72,Cook Islands,COK,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 100 metres,NA
109891,"Matthew ""Matt"" Shirvington",M,21,183,80,Australia,AUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 100 metres,NA
109943,Andrey Vadimovich Shlyapnikov,M,20,178,74,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 100 metres,NA
109992,George Douglas Short,M,19,188,86,Canada,CAN,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 100 metres,NA
110310,Jimmy Sierra,M,19,170,64,Colombia,COL,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 100 metres,NA
110380,Oddur Sigursson,M,21,181,70,Iceland,ISL,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 100 metres,NA
110381,Ptur Fririk Sigursson,M,23,NA,NA,Iceland,ISL,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 100 metres,NA
110420,Isaac Phillipjunio Silafau,M,25,175,68,American Samoa,ASA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 100 metres,NA
110477,Juris Silovs,M,25,177,80,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 100 metres,NA
110497,Carlos Silva Anguita,M,21,173,60,Chile,CHI,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 100 metres,NA
110598,Odiya Silweya,M,25,172,70,Malawi,MAW,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 100 metres,NA
110601,Sim Deok-Seop,M,20,180,70,South Korea,KOR,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 100 metres,NA
110601,Sim Deok-Seop,M,24,180,70,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,NA
110639,Akani Simbine,M,22,176,74,South Africa,RSA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 100 metres,NA
110647,"David William ""Dave"" Sime",M,24,189,81,United States,USA,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 100 metres,Silver
110657,Gabriel Simeon,M,20,NA,NA,Grenada,GRN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 100 metres,NA
110658,Richson Simeon,M,18,155,78,Marshall Islands,MHL,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 100 metres,NA
110771,Gabriel Antonio Simn,M,25,170,65,Argentina,ARG,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 100 metres,NA
110796,Pl Simon,M,16,182,76,Hungary,HUN,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 100 metres,NA
110846,Gregory Simons,M,18,178,70,Bermuda,BER,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 100 metres,NA
110866,Youssouf Simpara,M,21,184,83,Mali,MLI,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 100 metres,NA
110881,George Sidney Simpson,M,23,180,75,United States,USA,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 100 metres,NA
111326,Yevgeny Palladyevich Sinyayev,M,20,178,79,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 100 metres,NA
111346,Kilakone Siphonexay,M,23,168,63,Laos,LAO,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 100 metres,NA
111361,Jzsef Sr (Schier-),M,24,178,73,Hungary,HUN,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 100 metres,NA
111382,Benjamin Sirimou,M,27,186,76,Cameroon,CMR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 100 metres,NA
111499,Kristian Henrik Rudolf Sjberg,M,21,NA,NA,Sweden,SWE,1896 Summer,1896,Summer,Athina,Athletics,Athletics Men's 100 metres,NA
111765,Georgios Skoutaridis,M,NA,NA,NA,Greece,GRE,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 100 metres,NA
111863,Henry Berry Slack,M,23,NA,NA,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's 100 metres,NA
112080,Rolf Viktor Smedmark,M,26,183,71,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's 100 metres,NA
112181,Andrew (-Saeed Abdul) Smith (-Qawee),M,24,178,79,Jamaica,JAM,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,NA
112207,Calvin Smith,M,27,178,69,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,Bronze
112238,Finis Dean Smith,M,20,180,72,United States,USA,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 100 metres,NA
112300,Jeffery Itzen Smith,M,21,181,77,Zambia,ZAM,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 100 metres,NA
112903,St. Clair Soleyne,M,20,170,68,Antigua and Barbuda,ANT,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,NA
113052,Soutsakhone Somninhom,M,22,163,60,Laos,LAO,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 100 metres,NA
113203,Kesevan Soon,M,18,NA,NA,Singapore,SGP,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 100 metres,NA
113255,Rondell Kelvin Sorillo,M,26,178,62,Trinidad and Tobago,TTO,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 100 metres,NA
113255,Rondell Kelvin Sorillo,M,30,178,62,Trinidad and Tobago,TTO,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 100 metres,NA
113318,Stanisaw Adam Sonicki,M,27,175,72,Poland,POL,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's 100 metres,NA
113329,Herman Sotaaen (-Naess),M,23,175,64,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's 100 metres,NA
113459,Cludio Roberto de Sousa,M,26,168,72,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 100 metres,NA
113492,Javier Souza Daz,M,22,NA,NA,Mexico,MEX,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 100 metres,NA
113558,August Emanuel Srensen,M,23,NA,NA,Denmark,DEN,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 100 metres,NA
113591,Marinus Ludvig Srensen,M,22,NA,NA,Denmark,DEN,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 100 metres,NA
114080,Joseph Ssali,M,20,167,63,Uganda,UGA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,NA
114421,"James Primrose ""Jimmy"" Stark",M,23,NA,NA,Great Britain,GBR,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 100 metres,NA
114687,Bjarni Stefnsson,M,21,180,70,Iceland,ISL,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 100 metres,NA
114687,Bjarni Stefnsson,M,25,180,70,Iceland,ISL,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 100 metres,NA
114773,Manfred Steinbach,M,23,182,73,Germany,GER,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 100 metres,NA
114840,Dieter-Jrgen Steinmann,M,26,180,74,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 100 metres,NA
114903,Ragnar Olof Jakob Stenberg,M,20,NA,NA,Finland,FIN,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 100 metres,NA
114904,Knut Stenborg,M,18,NA,NA,Sweden,SWE,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 100 metres,NA
114913,Rolf Christian Eckersberg Stenersen,M,21,183,NA,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 100 metres,NA
115084,Lester Barber Stevens,M,24,NA,NA,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 100 metres,NA
115089,Patrick Stevens,M,20,183,78,Belgium,BEL,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,NA
115089,Patrick Stevens,M,24,183,78,Belgium,BEL,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 100 metres,NA
115089,Patrick Stevens,M,28,183,78,Belgium,BEL,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 100 metres,NA
115171,"Raymond Douglas ""Ray"" Stewart",M,19,178,73,Jamaica,JAM,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 100 metres,NA
115171,"Raymond Douglas ""Ray"" Stewart",M,23,178,73,Jamaica,JAM,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,NA
115171,"Raymond Douglas ""Ray"" Stewart",M,27,178,73,Jamaica,JAM,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 100 metres,NA
115171,"Raymond Douglas ""Ray"" Stewart",M,31,178,73,Jamaica,JAM,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 100 metres,NA
115173,Robinson David Stewart,M,20,185,70,Swaziland,SWZ,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 100 metres,NA
115183,William Allen Stewart,M,22,NA,NA,Australasia,ANZ,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's 100 metres,NA
115543,Vasilios Stournaras,M,NA,NA,NA,Greece,GRE,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's 100 metres,NA
115639,Hans Lennart Olofsson Strandberg,M,21,187,75,Sweden,SWE,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 100 metres,NA
115728,Walter Strebi,M,20,NA,NA,Switzerland,SUI,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's 100 metres,NA
115732,Kareem Streete-Thompson,M,19,183,91,Cayman Islands,CAY,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 100 metres,NA
115732,Kareem Streete-Thompson,M,31,183,91,Cayman Islands,CAY,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 100 metres,NA
115754,Patrik Sten Ola Strenius (Johansson-),M,24,174,75,Sweden,SWE,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 100 metres,NA
115839,Antnio Stromp,M,17,NA,NA,Portugal,POR,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's 100 metres,NA
115867,Robert Felix Struckl,M,18,NA,NA,Austria,AUT,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 100 metres,NA
